status_conta,duracao_mes,hist_credito,proposito,qtdd_credito,reserva,temp_man_empr_atual,percen_tx_rendim_disp,genero,estado_civil,dev_fiadores,tempo_res_atual,patrimonio,idade_anos,outros_par,habitacao,n_creditos,status_ocupacional,n_corresponsaveis,telefone,estrangeiro,classe,ID
Alto,12,Em aberto mas em dia,rádio/televisão,3399,Desconhecido/Inexistente,> 7,2,Homem, solteiro,nenhum,3,Carro/outro,37,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,Nenhum,Sim,Bom,362
Alto,12,Pago mas já esteve em atraso,carro (novo),2247,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,2,Carro/outro,36,lojas,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,363
Inexistente,6,Em aberto mas em dia,móveis/equipamentos,1766,< 100,1 - 4,1,Homem,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",21,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,364
Negativo,18,Em aberto mas em dia,móveis/equipamentos,2473,< 100,desempregado,4,Homem, solteiro,nenhum,1,Carro/outro,25,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,365
Inexistente,12,Em aberto mas em dia,negócios,1542,< 100,4 - 7,2,Homem, solteiro,nenhum,4,Carro/outro,36,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,366
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (usado),3850,< 100,4 - 7,3,Homem, solteiro,nenhum,1,Carro/outro,27,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,367
Negativo,18,Em aberto mas em dia,móveis/equipamentos,3650,< 100,...<1ano,1,Mulher,uniao registrada,nenhum,4,Carro/outro,22,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,368
Negativo,36,Em aberto mas em dia,móveis/equipamentos,3446,< 100,> 7,4,Homem, solteiro,nenhum,2,Carro/outro,42,nenhum,própria,1,"Empregado
qualificado",2,Nenhum,Sim,Ruim,369
Regular,18,Em aberto mas em dia,móveis/equipamentos,3001,< 100,4 - 7,2,Mulher,uniao registrada,nenhum,4,Imóvel,40,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,370
Inexistente,36,Em aberto mas em dia,carro (novo),3079,Desconhecido/Inexistente,1 - 4,4,Homem, solteiro,nenhum,4,Imóvel,36,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,371
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,6070,< 100,> 7,3,Homem, solteiro,nenhum,4,Carro/outro,33,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,372
Inexistente,10,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2146,< 100,...<1ano,1,Mulher,uniao registrada,nenhum,3,Imóvel,23,nenhum,alugada,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,373
Inexistente,60,conta crítica/outros créditos existentes (não neste banco),carro (novo),13756,Desconhecido/Inexistente,> 7,2,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",63,banco,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,374
Regular,60,Quitados,carro (usado),14782,100 - 500,> 7,3,Mulher,uniao registrada,nenhum,4,"Sem posses/
desconhecido",60,banco,de graça,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,375
Negativo,48,Quitados,negócios,7685,< 100,4 - 7,2,Mulher,uniao registrada,fiador,4,Carro/outro,37,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,376
Inexistente,18,Pago mas já esteve em atraso,rádio/televisão,2320,< 100,desempregado,2,Homem,uniao registrada,nenhum,3,Imóvel,34,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,377
Inexistente,7,Pago mas já esteve em atraso,rádio/televisão,846,Desconhecido/Inexistente,> 7,3,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",36,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,378
Regular,36,Em aberto mas em dia,carro (novo),14318,< 100,> 7,4,Homem, solteiro,nenhum,2,"Sem posses/
desconhecido",57,nenhum,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,379
Inexistente,6,conta crítica/outros créditos existentes (não neste banco),carro (novo),362,100 - 500,1 - 4,4,Mulher,uniao registrada,nenhum,4,Carro/outro,52,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,380
Negativo,20,Em aberto mas em dia,móveis/equipamentos,2212,Desconhecido/Inexistente,4 - 7,4,Homem, solteiro,nenhum,4,Carro/outro,39,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,381
Regular,18,Em aberto mas em dia,carro (usado),12976,< 100,desempregado,3,Mulher,uniao registrada,nenhum,4,"Sem posses/
desconhecido",38,nenhum,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,382
Inexistente,22,Em aberto mas em dia,carro (novo),1283,Desconhecido/Inexistente,4 - 7,4,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",25,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,383
Alto,12,Em aberto mas em dia,carro (novo),1330,< 100,...<1ano,4,Homem, solteiro,nenhum,1,Imóvel,26,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,384
Inexistente,30,Pago mas já esteve em atraso,negócios,4272,100 - 500,1 - 4,2,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",26,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,385
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2238,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,1,Carro/outro,25,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,386
Inexistente,18,Em aberto mas em dia,rádio/televisão,1126,Desconhecido/Inexistente,...<1ano,4,Mulher,uniao registrada,nenhum,2,Imóvel,21,nenhum,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,387
Regular,18,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,7374,< 100,desempregado,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",40,lojas,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,388
Regular,15,conta crítica/outros créditos existentes (não neste banco),negócios,2326,500 - 1000,1 - 4,2,Homem, solteiro,nenhum,4,Carro/outro,27,banco,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,389
Inexistente,9,Em aberto mas em dia,negócios,1449,< 100,4 - 7,3,Mulher,uniao registrada,nenhum,2,Carro/outro,27,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,390
Inexistente,18,Em aberto mas em dia,carro (novo),1820,< 100,1 - 4,2,Homem,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",30,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,391
Regular,12,Em aberto mas em dia,móveis/equipamentos,983,> 1000,...<1ano,1,Mulher,uniao registrada,nenhum,4,Imóvel,19,nenhum,alugada,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,392
Negativo,36,Em aberto mas em dia,carro (novo),3249,< 100,4 - 7,2,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",39,banco,de graça,1,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,393
Negativo,6,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1957,< 100,4 - 7,1,Mulher,uniao registrada,nenhum,4,Carro/outro,31,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,394
Inexistente,9,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2406,< 100,desempregado,2,Homem, solteiro,nenhum,3,Carro/outro,31,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,Nenhum,Sim,Bom,395
Regular,39,Pago mas já esteve em atraso,educação,11760,100 - 500,4 - 7,2,Homem, solteiro,nenhum,3,"Sem posses/
desconhecido",32,nenhum,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,396
Negativo,12,Em aberto mas em dia,móveis/equipamentos,2578,< 100,desempregado,3,Mulher,uniao registrada,nenhum,4,"Sem posses/
desconhecido",55,nenhum,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,Nenhum,Sim,Bom,397
Negativo,36,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2348,< 100,1 - 4,3,Homem,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",46,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,398
Regular,12,Em aberto mas em dia,carro (novo),1223,< 100,> 7,1,Homem,uniao registrada,nenhum,1,Imóvel,46,nenhum,alugada,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,399
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1516,> 1000,1 - 4,4,Mulher,uniao registrada,nenhum,1,Imóvel,43,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,400
Inexistente,18,Em aberto mas em dia,rádio/televisão,1473,< 100,...<1ano,3,Homem,uniao registrada,nenhum,4,Imóvel,39,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,401
Regular,18,conta crítica/outros créditos existentes (não neste banco),negócios,1887,Desconhecido/Inexistente,1 - 4,4,Homem,uniao registrada,nenhum,4,Imóvel,28,banco,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,402
Inexistente,24,Pago mas já esteve em atraso,negócios,8648,< 100,...<1ano,2,Homem, solteiro,nenhum,2,Carro/outro,27,banco,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,403
Inexistente,14,Pago mas já esteve em atraso,carro (novo),802,< 100,1 - 4,4,Homem, solteiro,nenhum,2,Carro/outro,27,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,404
Regular,18,Pago mas já esteve em atraso,carro (novo),2899,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,43,nenhum,própria,1,"Empregado
qualificado",2,Nenhum,Sim,Bom,405
Regular,24,Em aberto mas em dia,rádio/televisão,2039,< 100,...<1ano,1,Homem,uniao registrada,nenhum,1,"Poupança/
Seguro de vida",22,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,406
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),2197,Desconhecido/Inexistente,4 - 7,4,Homem, solteiro,nenhum,4,Carro/outro,43,nenhum,própria,2,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,407
Negativo,15,Em aberto mas em dia,rádio/televisão,1053,< 100,...<1ano,4,Homem,uniao registrada,nenhum,2,Imóvel,27,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Não,Bom,408
Inexistente,24,Em aberto mas em dia,rádio/televisão,3235,500 - 1000,> 7,3,Homem,uniao registrada,nenhum,2,Carro/outro,26,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,409
Alto,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),939,500 - 1000,4 - 7,4,Homem,uniao registrada,nenhum,2,Imóvel,28,nenhum,própria,3,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,410
Regular,24,Em aberto mas em dia,rádio/televisão,1967,< 100,> 7,4,Mulher,uniao registrada,nenhum,4,Carro/outro,20,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,411
Inexistente,33,conta crítica/outros créditos existentes (não neste banco),carro (usado),7253,< 100,4 - 7,3,Homem, solteiro,nenhum,2,Carro/outro,35,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,412
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),negócios,2292,< 100,desempregado,4,Homem, solteiro,nenhum,2,Carro/outro,42,lojas,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,413
Inexistente,10,Em aberto mas em dia,carro (novo),1597,500 - 1000,1 - 4,3,Homem, solteiro,nenhum,2,"Sem posses/
desconhecido",40,nenhum,alugada,1,"Desempregado/
não qualificado",2,Nenhum,Não,Bom,414
Negativo,24,Em aberto mas em dia,carro (novo),1381,Desconhecido/Inexistente,1 - 4,4,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",35,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,415
Inexistente,36,conta crítica/outros créditos existentes (não neste banco),carro (usado),5842,< 100,> 7,2,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",35,nenhum,própria,2,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,416
Negativo,12,Em aberto mas em dia,carro (novo),2579,< 100,...<1ano,4,Homem, solteiro,nenhum,1,Imóvel,33,nenhum,própria,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,417
Negativo,18,Pago mas já esteve em atraso,educação,8471,Desconhecido/Inexistente,1 - 4,1,Mulher,uniao registrada,nenhum,2,Carro/outro,23,nenhum,alugada,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,418
Inexistente,21,Em aberto mas em dia,carro (novo),2782,500 - 1000,4 - 7,1,Mulher,uniao registrada,nenhum,2,Carro/outro,31,banco,própria,1,"Empregado em 
 cargo superior
 qualificado",1,Nenhum,Sim,Bom,419
Regular,18,Em aberto mas em dia,carro (novo),1042,Desconhecido/Inexistente,1 - 4,4,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",33,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,420
Inexistente,15,Em aberto mas em dia,carro (novo),3186,> 1000,4 - 7,2,Mulher,uniao registrada,nenhum,3,Carro/outro,20,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,421
Regular,12,Em aberto mas em dia,carro (usado),2028,Desconhecido/Inexistente,1 - 4,4,Homem, solteiro,nenhum,2,Carro/outro,30,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,422
Regular,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),958,< 100,4 - 7,2,Homem, solteiro,nenhum,3,Imóvel,47,nenhum,própria,2,"Desempregado/
não qualificado",2,Nenhum,Sim,Bom,423
Inexistente,21,Pago mas já esteve em atraso,móveis/equipamentos,1591,100 - 500,4 - 7,4,Homem, solteiro,nenhum,3,Imóvel,34,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,Nenhum,Sim,Bom,424
Regular,12,Em aberto mas em dia,móveis/equipamentos,2762,Desconhecido/Inexistente,> 7,1,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",25,banco,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,425
Regular,18,Em aberto mas em dia,carro (usado),2779,< 100,1 - 4,1,Homem,uniao registrada,nenhum,3,Carro/outro,21,nenhum,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,426
Inexistente,28,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2743,< 100,> 7,4,Homem, solteiro,nenhum,2,Carro/outro,29,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,427
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1149,> 1000,1 - 4,4,Homem, solteiro,nenhum,3,Imóvel,46,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,428
Inexistente,9,Em aberto mas em dia,móveis/equipamentos,1313,< 100,> 7,1,Homem, solteiro,nenhum,4,Carro/outro,20,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,429
Negativo,18,conta crítica/outros créditos existentes (não neste banco),reparos,1190,< 100,desempregado,2,Mulher,uniao registrada,nenhum,4,"Sem posses/
desconhecido",55,nenhum,de graça,3,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,430
Inexistente,5,Em aberto mas em dia,negócios,3448,< 100,4 - 7,1,Homem, solteiro,nenhum,4,Imóvel,74,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,431
Regular,24,Em aberto mas em dia,carro (usado),11328,< 100,1 - 4,2,Homem, solteiro,co-requerente,3,Carro/outro,29,banco,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,432
Negativo,6,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1872,< 100,desempregado,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",36,nenhum,de graça,3,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,433
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),reparos,2058,< 100,1 - 4,4,Homem,uniao registrada,nenhum,2,Imóvel,33,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,434
Negativo,9,Em aberto mas em dia,móveis/equipamentos,2136,< 100,1 - 4,3,Homem, solteiro,nenhum,2,Imóvel,25,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,435
Regular,12,Em aberto mas em dia,rádio/televisão,1484,Desconhecido/Inexistente,1 - 4,2,Homem,uniao registrada,nenhum,1,Imóvel,25,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,436
Inexistente,6,Em aberto mas em dia,reparos,660,500 - 1000,4 - 7,2,Homem,uniao registrada,nenhum,4,Imóvel,23,nenhum,alugada,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,437
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (novo),1287,> 1000,> 7,4,Mulher,uniao registrada,nenhum,4,Imóvel,37,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,438
Negativo,42,conta crítica/outros créditos existentes (não neste banco),reparos,3394,< 100,desempregado,4,Homem, solteiro,co-requerente,4,Carro/outro,65,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,439
Alto,12,Quitados,negócios,609,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,1,Imóvel,26,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,440
Inexistente,12,Em aberto mas em dia,carro (novo),1884,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,39,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,441
Negativo,12,Em aberto mas em dia,móveis/equipamentos,1620,< 100,1 - 4,2,Mulher,uniao registrada,co-requerente,3,"Poupança/
Seguro de vida",30,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,442
Regular,20,Pago mas já esteve em atraso,carro (usado),2629,< 100,1 - 4,2,Homem, solteiro,nenhum,3,Carro/outro,29,banco,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,443
Inexistente,12,Em aberto mas em dia,educação,719,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,41,banco,própria,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,444
Regular,48,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,5096,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,3,Carro/outro,30,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,445
Inexistente,9,conta crítica/outros créditos existentes (não neste banco),educação,1244,Desconhecido/Inexistente,> 7,4,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",41,nenhum,alugada,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,446
Negativo,36,Em aberto mas em dia,carro (novo),1842,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,Carro/outro,34,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,447
Regular,7,Em aberto mas em dia,rádio/televisão,2576,< 100,1 - 4,2,Homem, solteiro,fiador,2,Imóvel,35,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,448
Alto,12,Em aberto mas em dia,móveis/equipamentos,1424,Desconhecido/Inexistente,> 7,3,Mulher,uniao registrada,nenhum,4,Imóvel,55,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,449
Regular,15,Pago mas já esteve em atraso,reparos,1512,> 1000,1 - 4,3,Homem,uniao registrada,nenhum,3,"Poupança/
Seguro de vida",61,lojas,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,450
Inexistente,36,conta crítica/outros créditos existentes (não neste banco),carro (usado),11054,Desconhecido/Inexistente,1 - 4,4,Homem, solteiro,nenhum,2,Carro/outro,30,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,451
Inexistente,6,Em aberto mas em dia,rádio/televisão,518,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,1,Imóvel,29,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,452
Inexistente,12,Quitados,móveis/equipamentos,2759,< 100,> 7,2,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",34,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,453
Inexistente,24,Em aberto mas em dia,carro (usado),2670,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,35,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,454
