status_conta,duracao_mes,hist_credito,proposito,qtdd_credito,reserva,temp_man_empr_atual,percen_tx_rendim_disp,genero,estado_civil,dev_fiadores,tempo_res_atual,patrimonio,idade_anos,outros_par,habitacao,n_creditos,status_ocupacional,n_corresponsaveis,telefone,estrangeiro,classe,ID
negativo,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,2659,> 1000,1 - 4,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",28,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,324
 inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),1028,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,3,imobiliária,36,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,325
negativo,8,conta crítica/outros créditos existentes (não neste banco),carro (novo),3398,< 100,4 - 7,1,Homem, solteiro,nenhum,4,imobiliária,39,nenhum,própria,2,não qualificado - residente,1,Nenhum,Não,Bom,326
 inexistente,12,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,5801,desconhecido/semcontapoupança,> 7,2,Homem, solteiro,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,49,nenhum,alugada,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,327
 inexistente,24,créditos existentes pagos devidamente até agora,carro (novo),1525,> 1000,4 - 7,4,Mulher,uniao registrada,nenhum,3,"carro ou outro, não em conta poupança/títulos",34,nenhum,própria,1,funcionário/funcionário qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,328
...>=200MarcoAlemão/atribuiçõessalariaisporpelomenos1ano,36,créditos existentes pagos devidamente até agora,rádio/televisão,4473,< 100,> 7,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",31,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,329
regular,6,créditos existentes pagos devidamente até agora,rádio/televisão,1068,< 100,> 7,4,Homem, solteiro,nenhum,4,"carro ou outro, não em conta poupança/títulos",28,nenhum,própria,1,funcionário/funcionário qualificado,2,Nenhum,Sim,Bom,330
negativo,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),6615,< 100,desempregado,2,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,75,nenhum,de graça,2,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,331
 inexistente,18,conta crítica/outros créditos existentes (não neste banco),educação,1864,100 - 500,1 - 4,4,Mulher,uniao registrada,nenhum,2,imobiliária,30,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,332
regular,60,créditos existentes pagos devidamente até agora,carro (novo),7408,100 - 500,...<1ano,4,Mulher,uniao registrada,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,24,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,Nenhum,Sim,Ruim,333
 inexistente,48,conta crítica/outros créditos existentes (não neste banco),carro (usado),11590,100 - 500,1 - 4,2,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",24,banco,alugada,2,não qualificado - residente,1,Nenhum,Sim,Ruim,334
negativo,24,nenhum crédito obtido/todos os créditos pagos devidamente,móveis/equipamentos,4110,< 100,> 7,3,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,23,banco,alugada,2,funcionário/funcionário qualificado,2,Nenhum,Sim,Ruim,335
negativo,6,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,3384,< 100,1 - 4,1,Homem,uniao registrada,nenhum,4,imobiliária,44,nenhum,alugada,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,336
regular,13,créditos existentes pagos devidamente até agora,rádio/televisão,2101,< 100,...<1ano,2,Mulher,uniao registrada,fiador,4,contrato de poupança/seguro de vida da sociedade civil,23,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,337
negativo,15,créditos existentes pagos devidamente até agora,eletrodomésticos,1275,desconhecido/semcontapoupança,1 - 4,4,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",24,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,338
negativo,24,créditos existentes pagos devidamente até agora,móveis/equipamentos,4169,< 100,1 - 4,4,Homem, solteiro,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,28,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,339
regular,10,créditos existentes pagos devidamente até agora,móveis/equipamentos,1521,< 100,1 - 4,4,Homem,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",31,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,340
regular,24,conta crítica/outros créditos existentes (não neste banco),educação,5743,< 100,...<1ano,2,Mulher,uniao registrada,nenhum,4,desconhecido/sem propriedade,24,nenhum,de graça,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,341
negativo,21,créditos existentes pagos devidamente até agora,móveis/equipamentos,3599,< 100,4 - 7,1,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",26,nenhum,alugada,1,não qualificado - residente,1,Nenhum,Sim,Bom,342
regular,18,créditos existentes pagos devidamente até agora,rádio/televisão,3213,500 - 1000,...<1ano,1,Homem,uniao registrada,nenhum,3,imobiliária,25,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,343
regular,18,créditos existentes pagos devidamente até agora,negócios,4439,< 100,> 7,1,Homem, solteiro,co-requerente,1,imobiliária,33,banco,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,344
...>=200MarcoAlemão/atribuiçõessalariaisporpelomenos1ano,10,créditos existentes pagos devidamente até agora,carro (novo),3949,< 100,...<1ano,1,Homem, solteiro,fiador,1,contrato de poupança/seguro de vida da sociedade civil,37,nenhum,própria,1,não qualificado - residente,2,Nenhum,Sim,Bom,345
 inexistente,15,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1459,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",43,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,346
regular,13,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,882,< 100,...<1ano,4,Homem, solteiro,fiador,4,imobiliária,23,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,347
regular,24,créditos existentes pagos devidamente até agora,rádio/televisão,3758,500 - 1000,desempregado,1,Mulher,uniao registrada,nenhum,4,desconhecido/sem propriedade,23,nenhum,alugada,1,desempregado/não qualificado - não residente,1,Nenhum,Sim,Bom,348
 inexistente,6,atraso no pagamento no passado,negócios,1743,100 - 500,1 - 4,1,Homem, solteiro,nenhum,2,imobiliária,34,nenhum,própria,2,não qualificado - residente,1,Nenhum,Sim,Bom,349
regular,9,conta crítica/outros créditos existentes (não neste banco),educação,1136,> 1000,> 7,4,Homem, solteiro,nenhum,3,desconhecido/sem propriedade,32,nenhum,de graça,2,funcionário/funcionário qualificado,2,Nenhum,Sim,Ruim,350
 inexistente,9,créditos existentes pagos devidamente até agora,eletrodomésticos,1236,< 100,...<1ano,1,Mulher,uniao registrada,nenhum,4,imobiliária,23,nenhum,alugada,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,351
regular,9,créditos existentes pagos devidamente até agora,móveis/equipamentos,959,< 100,1 - 4,1,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",29,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Não,Ruim,352
 inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (usado),3229,desconhecido/semcontapoupança,desempregado,2,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,38,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,353
negativo,12,nenhum crédito obtido/todos os créditos pagos devidamente,rádio/televisão,6199,< 100,1 - 4,4,Homem, solteiro,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,28,nenhum,alugada,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,354
 inexistente,10,créditos existentes pagos devidamente até agora,educação,727,500 - 1000,> 7,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,46,nenhum,de graça,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,355
regular,24,créditos existentes pagos devidamente até agora,carro (novo),1246,< 100,...<1ano,4,Homem, solteiro,nenhum,2,imobiliária,23,lojas,própria,1,não qualificado - residente,1,Nenhum,Sim,Ruim,356
 inexistente,12,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2331,desconhecido/semcontapoupança,> 7,1,Homem, solteiro,co-requerente,4,imobiliária,49,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,357
 inexistente,36,atraso no pagamento no passado,rádio/televisão,4463,< 100,1 - 4,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",26,nenhum,própria,2,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,358
 inexistente,12,créditos existentes pagos devidamente até agora,rádio/televisão,776,< 100,1 - 4,4,Homem,uniao registrada,nenhum,2,imobiliária,28,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,359
negativo,30,créditos existentes pagos devidamente até agora,móveis/equipamentos,2406,< 100,4 - 7,4,Mulher,uniao registrada,nenhum,4,imobiliária,23,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,360
regular,18,créditos existentes pagos devidamente até agora,educação,1239,desconhecido/semcontapoupança,1 - 4,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,61,nenhum,de graça,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,361
...>=200MarcoAlemão/atribuiçõessalariaisporpelomenos1ano,12,créditos existentes pagos devidamente até agora,rádio/televisão,3399,desconhecido/semcontapoupança,> 7,2,Homem, solteiro,nenhum,3,"carro ou outro, não em conta poupança/títulos",37,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,Nenhum,Sim,Bom,362
...>=200MarcoAlemão/atribuiçõessalariaisporpelomenos1ano,12,atraso no pagamento no passado,carro (novo),2247,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",36,lojas,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,363
 inexistente,6,créditos existentes pagos devidamente até agora,móveis/equipamentos,1766,< 100,1 - 4,1,Homem,uniao registrada,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,21,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,364
negativo,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,2473,< 100,desempregado,4,Homem, solteiro,nenhum,1,"carro ou outro, não em conta poupança/títulos",25,nenhum,própria,1,desempregado/não qualificado - não residente,1,Nenhum,Sim,Ruim,365
 inexistente,12,créditos existentes pagos devidamente até agora,negócios,1542,< 100,4 - 7,2,Homem, solteiro,nenhum,4,"carro ou outro, não em conta poupança/títulos",36,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,366
 inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (usado),3850,< 100,4 - 7,3,Homem, solteiro,nenhum,1,"carro ou outro, não em conta poupança/títulos",27,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,367
negativo,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,3650,< 100,...<1ano,1,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",22,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,368
negativo,36,créditos existentes pagos devidamente até agora,móveis/equipamentos,3446,< 100,> 7,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",42,nenhum,própria,1,funcionário/funcionário qualificado,2,Nenhum,Sim,Ruim,369
regular,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,3001,< 100,4 - 7,2,Mulher,uniao registrada,nenhum,4,imobiliária,40,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,370
 inexistente,36,créditos existentes pagos devidamente até agora,carro (novo),3079,desconhecido/semcontapoupança,1 - 4,4,Homem, solteiro,nenhum,4,imobiliária,36,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,371
 inexistente,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,6070,< 100,> 7,3,Homem, solteiro,nenhum,4,"carro ou outro, não em conta poupança/títulos",33,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,372
 inexistente,10,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2146,< 100,...<1ano,1,Mulher,uniao registrada,nenhum,3,imobiliária,23,nenhum,alugada,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,373
 inexistente,60,conta crítica/outros créditos existentes (não neste banco),carro (novo),13756,desconhecido/semcontapoupança,> 7,2,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,63,banco,de graça,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,374
regular,60,todos os créditos deste banco foram devidamente pagos,carro (usado)0,14782,100 - 500,> 7,3,Mulher,uniao registrada,nenhum,4,desconhecido/sem propriedade,60,banco,de graça,2,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,375
negativo,48,todos os créditos deste banco foram devidamente pagos,negócios,7685,< 100,4 - 7,2,Mulher,uniao registrada,fiador,4,"carro ou outro, não em conta poupança/títulos",37,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,376
 inexistente,18,atraso no pagamento no passado,rádio/televisão,2320,< 100,desempregado,2,Homem,uniao registrada,nenhum,3,imobiliária,34,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,377
 inexistente,7,atraso no pagamento no passado,rádio/televisão,846,desconhecido/semcontapoupança,> 7,3,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,36,nenhum,de graça,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,378
regular,36,créditos existentes pagos devidamente até agora,carro (novo),14318,< 100,> 7,4,Homem, solteiro,nenhum,2,desconhecido/sem propriedade,57,nenhum,de graça,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,379
 inexistente,6,conta crítica/outros créditos existentes (não neste banco),carro (novo),362,100 - 500,1 - 4,4,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",52,nenhum,própria,2,não qualificado - residente,1,Nenhum,Sim,Bom,380
negativo,20,créditos existentes pagos devidamente até agora,móveis/equipamentos,2212,desconhecido/semcontapoupança,4 - 7,4,Homem, solteiro,nenhum,4,"carro ou outro, não em conta poupança/títulos",39,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,381
regular,18,créditos existentes pagos devidamente até agora,carro (usado),12976,< 100,desempregado,3,Mulher,uniao registrada,nenhum,4,desconhecido/sem propriedade,38,nenhum,de graça,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,382
 inexistente,22,créditos existentes pagos devidamente até agora,carro (novo),1283,desconhecido/semcontapoupança,4 - 7,4,Mulher,uniao registrada,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,25,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,383
...>=200MarcoAlemão/atribuiçõessalariaisporpelomenos1ano,12,créditos existentes pagos devidamente até agora,carro (novo),1330,< 100,...<1ano,4,Homem, solteiro,nenhum,1,imobiliária,26,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,384
 inexistente,30,atraso no pagamento no passado,negócios,4272,100 - 500,1 - 4,2,Homem, solteiro,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,26,nenhum,própria,2,não qualificado - residente,1,Nenhum,Sim,Bom,385
